#Station Long Name,MANNING RIVER AT KILLAWARRA
#Station Number,208004
#Station Location Latitude,-31.917050698
#Station Location Longitude,152.311845667
#Parameter Type Name,Water Course Discharge
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,cubic meter per second
#DATA_OWNER_NAME,NSW - Water NSW
#Rows,29516
#Timestamp,Value,Quality Code,Interpolation Type
1945-05-31T00:00:00.000+10:00,,-1,603
1945-06-01T00:00:00.000+10:00,4.591,140,603
1945-06-02T00:00:00.000+10:00,4.591,140,603
1945-06-03T00:00:00.000+10:00,4.624,140,603
1945-06-04T00:00:00.000+10:00,4.676,140,603
1945-06-05T00:00:00.000+10:00,4.422,140,603
1945-06-06T00:00:00.000+10:00,4.467,140,603
1945-06-07T00:00:00.000+10:00,5.554,140,603
1945-06-08T00:00:00.000+10:00,11.742,140,603
1945-06-09T00:00:00.000+10:00,26.225,140,603
1945-06-10T00:00:00.000+10:00,80.001,140,603
1945-06-11T00:00:00.000+10:00,645.325,140,603
1945-06-12T00:00:00.000+10:00,2098.935,140,603
1945-06-13T00:00:00.000+10:00,1726.441,140,603
1945-06-14T00:00:00.000+10:00,795.601,140,603
1945-06-15T00:00:00.000+10:00,508.521,140,603
1945-06-16T00:00:00.000+10:00,540.062,140,603
1945-06-17T00:00:00.000+10:00,381.113,140,603
1945-06-18T00:00:00.000+10:00,198.346,140,603
1945-06-19T00:00:00.000+10:00,123.480,140,603
1945-06-20T00:00:00.000+10:00,64.477,140,603
1945-06-21T00:00:00.000+10:00,46.867,140,603
1945-06-22T00:00:00.000+10:00,54.692,140,603
1945-06-23T00:00:00.000+10:00,164.422,140,603
1945-06-24T00:00:00.000+10:00,193.143,140,603
1945-06-25T00:00:00.000+10:00,115.586,140,603
1945-06-26T00:00:00.000+10:00,90.659,140,603
1945-06-27T00:00:00.000+10:00,84.741,140,603
1945-06-28T00:00:00.000+10:00,52.986,140,603
1945-06-29T00:00:00.000+10:00,45.922,140,603
1945-06-30T00:00:00.000+10:00,43.671,140,603
1945-07-01T00:00:00.000+10:00,40.614,140,603
1945-07-02T00:00:00.000+10:00,37.921,140,603
1945-07-03T00:00:00.000+10:00,37.012,140,603
1945-07-04T00:00:00.000+10:00,33.883,140,603
1945-07-05T00:00:00.000+10:00,30.391,140,603
1945-07-06T00:00:00.000+10:00,26.096,140,603
1945-07-07T00:00:00.000+10:00,24.139,140,603
1945-07-08T00:00:00.000+10:00,22.487,140,603
1945-07-09T00:00:00.000+10:00,20.489,140,603
1945-07-10T00:00:00.000+10:00,16.993,140,603
1945-07-11T00:00:00.000+10:00,20.633,140,603
1945-07-12T00:00:00.000+10:00,38.603,140,603
1945-07-13T00:00:00.000+10:00,45.303,140,603
1945-07-14T00:00:00.000+10:00,101.119,140,603
1945-07-15T00:00:00.000+10:00,231.864,140,603
1945-07-16T00:00:00.000+10:00,504.512,140,603
1945-07-17T00:00:00.000+10:00,1021.655,140,603
1945-07-18T00:00:00.000+10:00,419.370,140,603
1945-07-19T00:00:00.000+10:00,250.993,140,603
1945-07-20T00:00:00.000+10:00,181.687,140,603
1945-07-21T00:00:00.000+10:00,109.462,140,603
1945-07-22T00:00:00.000+10:00,95.210,140,603
1945-07-23T00:00:00.000+10:00,83.662,140,603
1945-07-24T00:00:00.000+10:00,64.079,140,603
1945-07-25T00:00:00.000+10:00,56.247,140,603
1945-07-26T00:00:00.000+10:00,49.743,140,603
1945-07-27T00:00:00.000+10:00,42.771,140,603
1945-07-28T00:00:00.000+10:00,40.493,140,603
1945-07-29T00:00:00.000+10:00,36.926,140,603
1945-07-30T00:00:00.000+10:00,32.949,140,603
1945-07-31T00:00:00.000+10:00,32.591,140,603
1945-08-01T00:00:00.000+10:00,32.314,140,603
1945-08-02T00:00:00.000+10:00,30.931,140,603
1945-08-03T00:00:00.000+10:00,29.554,140,603
1945-08-04T00:00:00.000+10:00,29.432,140,603
1945-08-05T00:00:00.000+10:00,28.939,140,603
1945-08-06T00:00:00.000+10:00,26.921,140,603
1945-08-07T00:00:00.000+10:00,25.463,140,603
1945-08-08T00:00:00.000+10:00,22.608,140,603
1945-08-09T00:00:00.000+10:00,21.318,140,603
1945-08-10T00:00:00.000+10:00,21.218,140,603
1945-08-11T00:00:00.000+10:00,21.218,140,603
1945-08-12T00:00:00.000+10:00,21.218,140,603
1945-08-13T00:00:00.000+10:00,21.218,140,603
1945-08-14T00:00:00.000+10:00,21.218,140,603
1945-08-15T00:00:00.000+10:00,21.218,140,603
1945-08-16T00:00:00.000+10:00,21.218,140,603
1945-08-17T00:00:00.000+10:00,21.218,140,603
1945-08-18T00:00:00.000+10:00,21.218,140,603
1945-08-19T00:00:00.000+10:00,21.218,140,603
1945-08-20T00:00:00.000+10:00,21.218,140,603
1945-08-21T00:00:00.000+10:00,21.218,140,603
1945-08-22T00:00:00.000+10:00,21.218,140,603
1945-08-23T00:00:00.000+10:00,21.218,140,603
1945-08-24T00:00:00.000+10:00,21.218,140,603
1945-08-25T00:00:00.000+10:00,20.809,140,603
1945-08-26T00:00:00.000+10:00,18.990,140,603
1945-08-27T00:00:00.000+10:00,17.648,140,603
1945-08-28T00:00:00.000+10:00,17.022,140,603
1945-08-29T00:00:00.000+10:00,17.801,140,603
1945-08-30T00:00:00.000+10:00,20.919,140,603
1945-08-31T00:00:00.000+10:00,21.218,140,603
1945-09-01T00:00:00.000+10:00,21.218,140,603
1945-09-02T00:00:00.000+10:00,21.218,140,603
1945-09-03T00:00:00.000+10:00,21.218,140,603
1945-09-04T00:00:00.000+10:00,21.218,140,603
1945-09-05T00:00:00.000+10:00,20.949,140,603
1945-09-06T00:00:00.000+10:00,19.377,140,603
1945-09-07T00:00:00.000+10:00,16.410,140,603
1945-09-08T00:00:00.000+10:00,13.336,140,603
1945-09-09T00:00:00.000+10:00,12.768,140,603
1945-09-10T00:00:00.000+10:00,11.476,140,603
1945-09-11T00:00:00.000+10:00,10.656,140,603
1945-09-12T00:00:00.000+10:00,10.332,140,603
1945-09-13T00:00:00.000+10:00,9.369,140,603
1945-09-14T00:00:00.000+10:00,9.445,140,603
1945-09-15T00:00:00.000+10:00,10.078,140,603
1945-09-16T00:00:00.000+10:00,10.139,140,603
1945-09-17T00:00:00.000+10:00,10.139,140,603
1945-09-18T00:00:00.000+10:00,9.971,140,603
1945-09-19T00:00:00.000+10:00,9.338,140,603
1945-09-20T00:00:00.000+10:00,9.277,140,603
1945-09-21T00:00:00.000+10:00,8.996,140,603
1945-09-22T00:00:00.000+10:00,7.941,140,603
1945-09-23T00:00:00.000+10:00,7.840,140,603
1945-09-24T00:00:00.000+10:00,7.504,140,603
1945-09-25T00:00:00.000+10:00,6.241,140,603
1945-09-26T00:00:00.000+10:00,6.120,140,603
1945-09-27T00:00:00.000+10:00,6.120,140,603
1945-09-28T00:00:00.000+10:00,6.120,140,603
1945-09-29T00:00:00.000+10:00,6.120,140,603
1945-09-30T00:00:00.000+10:00,8.240,140,603
1945-10-01T00:00:00.000+10:00,16.209,140,603
1945-10-02T00:00:00.000+10:00,17.801,140,603
1945-10-03T00:00:00.000+10:00,20.919,140,603
1945-10-04T00:00:00.000+10:00,19.625,140,603
1945-10-05T00:00:00.000+10:00,13.635,140,603
1945-10-06T00:00:00.000+10:00,12.041,140,603
1945-10-07T00:00:00.000+10:00,7.871,140,603
1945-10-08T00:00:00.000+10:00,6.241,140,603
1945-10-09T00:00:00.000+10:00,6.120,140,603
1945-10-10T00:00:00.000+10:00,6.077,140,603
1945-10-11T00:00:00.000+10:00,5.865,140,603
1945-10-12T00:00:00.000+10:00,5.661,140,603
1945-10-13T00:00:00.000+10:00,5.643,140,603
1945-10-14T00:00:00.000+10:00,5.643,140,603
1945-10-15T00:00:00.000+10:00,5.553,140,603
1945-10-16T00:00:00.000+10:00,5.216,140,603
1945-10-17T00:00:00.000+10:00,5.184,140,603
1945-10-18T00:00:00.000+10:00,5.184,140,603
1945-10-19T00:00:00.000+10:00,5.101,140,603
1945-10-20T00:00:00.000+10:00,4.789,140,603
1945-10-21T00:00:00.000+10:00,4.759,140,603
1945-10-22T00:00:00.000+10:00,4.759,140,603
1945-10-23T00:00:00.000+10:00,4.759,140,603
1945-10-24T00:00:00.000+10:00,4.759,140,603
1945-10-25T00:00:00.000+10:00,4.759,140,603
1945-10-26T00:00:00.000+10:00,4.759,140,603
1945-10-27T00:00:00.000+10:00,4.759,140,603
1945-10-28T00:00:00.000+10:00,4.759,140,603
1945-10-29T00:00:00.000+10:00,4.759,140,603
1945-10-30T00:00:00.000+10:00,4.759,140,603
1945-10-31T00:00:00.000+10:00,4.688,140,603
1945-11-01T00:00:00.000+10:00,4.422,140,603
1945-11-02T00:00:00.000+10:00,4.396,140,603
1945-11-03T00:00:00.000+10:00,4.396,140,603
1945-11-04T00:00:00.000+10:00,4.396,140,603
1945-11-05T00:00:00.000+10:00,4.396,140,603
1945-11-06T00:00:00.000+10:00,4.396,140,603
1945-11-07T00:00:00.000+10:00,4.396,140,603
1945-11-08T00:00:00.000+10:00,4.396,140,603
1945-11-09T00:00:00.000+10:00,4.361,140,603
1945-11-10T00:00:00.000+10:00,4.164,140,603
1945-11-11T00:00:00.000+10:00,3.868,140,603
1945-11-12T00:00:00.000+10:00,3.655,140,603
1945-11-13T00:00:00.000+10:00,3.397,140,603
1945-11-14T00:00:00.000+10:00,3.310,140,603
1945-11-15T00:00:00.000+10:00,7.899,140,603
1945-11-16T00:00:00.000+10:00,26.015,140,603
1945-11-17T00:00:00.000+10:00,30.955,140,603
1945-11-18T00:00:00.000+10:00,41.396,140,603
1945-11-19T00:00:00.000+10:00,35.585,140,603
1945-11-20T00:00:00.000+10:00,26.949,140,603
1945-11-21T00:00:00.000+10:00,10.500,140,603
1945-11-22T00:00:00.000+10:00,12.123,140,603
1945-11-23T00:00:00.000+10:00,10.344,140,603
1945-11-24T00:00:00.000+10:00,9.690,140,603
1945-11-25T00:00:00.000+10:00,7.007,140,603
1945-11-26T00:00:00.000+10:00,3.498,140,603
1945-11-27T00:00:00.000+10:00,4.618,140,603
1945-11-28T00:00:00.000+10:00,4.759,140,603
1945-11-29T00:00:00.000+10:00,4.759,140,603
1945-11-30T00:00:00.000+10:00,4.759,140,603
1945-12-01T00:00:00.000+10:00,4.759,140,603
1945-12-02T00:00:00.000+10:00,4.759,140,603
1945-12-03T00:00:00.000+10:00,4.759,140,603
1945-12-04T00:00:00.000+10:00,4.759,140,603
1945-12-05T00:00:00.000+10:00,4.759,140,603
1945-12-06T00:00:00.000+10:00,4.759,140,603
1945-12-07T00:00:00.000+10:00,4.932,140,603
1945-12-08T00:00:00.000+10:00,7.030,140,603
1945-12-09T00:00:00.000+10:00,12.755,140,603
1945-12-10T00:00:00.000+10:00,13.480,140,603
1945-12-11T00:00:00.000+10:00,11.269,140,603
1945-12-12T00:00:00.000+10:00,10.704,140,603
1945-12-13T00:00:00.000+10:00,9.121,140,603
1945-12-14T00:00:00.000+10:00,7.941,140,603
1945-12-15T00:00:00.000+10:00,8.467,140,603
1945-12-16T00:00:00.000+10:00,15.685,140,603
1945-12-17T00:00:00.000+10:00,39.614,140,603
1945-12-18T00:00:00.000+10:00,68.120,140,603
1945-12-19T00:00:00.000+10:00,90.667,140,603
1945-12-20T00:00:00.000+10:00,75.717,140,603
1945-12-21T00:00:00.000+10:00,50.063,140,603
1945-12-22T00:00:00.000+10:00,21.425,140,603
1945-12-23T00:00:00.000+10:00,10.469,140,603
1945-12-24T00:00:00.000+10:00,8.002,140,603
1945-12-25T00:00:00.000+10:00,7.504,140,603
1945-12-26T00:00:00.000+10:00,6.241,140,603
1945-12-27T00:00:00.000+10:00,5.783,140,603
1945-12-28T00:00:00.000+10:00,4.517,140,603
1945-12-29T00:00:00.000+10:00,4.396,140,603
1945-12-30T00:00:00.000+10:00,4.396,140,603
1945-12-31T00:00:00.000+10:00,4.396,140,603
1946-01-01T00:00:00.000+10:00,4.396,140,603
1946-01-02T00:00:00.000+10:00,4.328,140,603
1946-01-03T00:00:00.000+10:00,4.071,140,603
1946-01-04T00:00:00.000+10:00,3.980,140,603
1946-01-05T00:00:00.000+10:00,3.667,140,603
1946-01-06T00:00:00.000+10:00,3.397,140,603
1946-01-07T00:00:00.000+10:00,3.373,140,603
1946-01-08T00:00:00.000+10:00,3.251,140,603
1946-01-09T00:00:00.000+10:00,2.735,140,603
1946-01-10T00:00:00.000+10:00,2.481,140,603
1946-01-11T00:00:00.000+10:00,2.461,140,603
1946-01-12T00:00:00.000+10:00,2.323,140,603
1946-01-13T00:00:00.000+10:00,1.760,140,603
1946-01-14T00:00:00.000+10:00,1.545,140,603
1946-01-15T00:00:00.000+10:00,1.529,140,603
1946-01-16T00:00:00.000+10:00,1.492,140,603
1946-01-17T00:00:00.000+10:00,1.627,140,603
1946-01-18T00:00:00.000+10:00,2.648,140,603
1946-01-19T00:00:00.000+10:00,2.747,140,603
1946-01-20T00:00:00.000+10:00,2.747,140,603
1946-01-21T00:00:00.000+10:00,2.807,140,603
1946-01-22T00:00:00.000+10:00,2.971,140,603
1946-01-23T00:00:00.000+10:00,2.891,140,603
1946-01-24T00:00:00.000+10:00,3.600,140,603
1946-01-25T00:00:00.000+10:00,4.662,140,603
1946-01-26T00:00:00.000+10:00,4.759,140,603
1946-01-27T00:00:00.000+10:00,4.620,140,603
1946-01-28T00:00:00.000+10:00,3.787,140,603
1946-01-29T00:00:00.000+10:00,2.479,140,603
1946-01-30T00:00:00.000+10:00,1.973,140,603
1946-01-31T00:00:00.000+10:00,1.726,140,603
1946-02-01T00:00:00.000+10:00,1.467,140,603
1946-02-02T00:00:00.000+10:00,1.126,140,603
1946-02-03T00:00:00.000+10:00,0.948,140,603
1946-02-04T00:00:00.000+10:00,0.830,140,603
1946-02-05T00:00:00.000+10:00,0.820,140,603
1946-02-06T00:00:00.000+10:00,0.820,140,603
1946-02-07T00:00:00.000+10:00,0.793,140,603
1946-02-08T00:00:00.000+10:00,0.640,140,603
1946-02-09T00:00:00.000+10:00,0.443,140,603
1946-02-10T00:00:00.000+10:00,0.425,140,603
1946-02-11T00:00:00.000+10:00,0.425,140,603
1946-02-12T00:00:00.000+10:00,0.403,140,603
1946-02-13T00:00:00.000+10:00,0.318,140,603
1946-02-14T00:00:00.000+10:00,0.310,140,603
1946-02-15T00:00:00.000+10:00,0.310,140,603
1946-02-16T00:00:00.000+10:00,0.410,140,603
1946-02-17T00:00:00.000+10:00,0.886,140,603
1946-02-18T00:00:00.000+10:00,4.524,140,603
1946-02-19T00:00:00.000+10:00,17.613,140,603
1946-02-20T00:00:00.000+10:00,19.295,140,603
1946-02-21T00:00:00.000+10:00,8.304,140,603
1946-02-22T00:00:00.000+10:00,7.219,140,603
1946-02-23T00:00:00.000+10:00,7.004,140,603
1946-02-24T00:00:00.000+10:00,6.104,140,603
1946-02-25T00:00:00.000+10:00,5.587,140,603
1946-02-26T00:00:00.000+10:00,5.133,140,603
1946-02-27T00:00:00.000+10:00,4.789,140,603
1946-02-28T00:00:00.000+10:00,4.759,140,603
1946-03-01T00:00:00.000+10:00,4.759,140,603
1946-03-02T00:00:00.000+10:00,4.688,140,603
1946-03-03T00:00:00.000+10:00,4.353,140,603
1946-03-04T00:00:00.000+10:00,4.071,140,603
1946-03-05T00:00:00.000+10:00,4.185,140,603
1946-03-06T00:00:00.000+10:00,4.709,140,603
1946-03-07T00:00:00.000+10:00,5.361,140,603
1946-03-08T00:00:00.000+10:00,8.445,140,603
1946-03-09T00:00:00.000+10:00,10.328,140,603
1946-03-10T00:00:00.000+10:00,5.272,140,603
1946-03-11T00:00:00.000+10:00,5.025,140,603
1946-03-12T00:00:00.000+10:00,5.931,140,603
1946-03-13T00:00:00.000+10:00,5.587,140,603
1946-03-14T00:00:00.000+10:00,5.133,140,603
1946-03-15T00:00:00.000+10:00,4.789,140,603
1946-03-16T00:00:00.000+10:00,4.759,140,603
1946-03-17T00:00:00.000+10:00,4.759,140,603
1946-03-18T00:00:00.000+10:00,4.759,140,603
1946-03-19T00:00:00.000+10:00,4.759,140,603
1946-03-20T00:00:00.000+10:00,4.759,140,603
1946-03-21T00:00:00.000+10:00,4.759,140,603
1946-03-22T00:00:00.000+10:00,5.361,140,603
1946-03-23T00:00:00.000+10:00,14.110,140,603
1946-03-24T00:00:00.000+10:00,744.696,140,603
1946-03-25T00:00:00.000+10:00,2911.453,140,603
1946-03-26T00:00:00.000+10:00,1156.740,140,603
1946-03-27T00:00:00.000+10:00,312.922,140,603
1946-03-28T00:00:00.000+10:00,89.097,140,603
1946-03-29T00:00:00.000+10:00,52.754,140,603
1946-03-30T00:00:00.000+10:00,42.467,140,603
1946-03-31T00:00:00.000+10:00,38.485,140,603
1946-04-01T00:00:00.000+10:00,33.264,140,603
1946-04-02T00:00:00.000+10:00,22.253,140,603
1946-04-03T00:00:00.000+10:00,21.218,140,603
1946-04-04T00:00:00.000+10:00,24.093,140,603
1946-04-05T00:00:00.000+10:00,34.904,140,603
1946-04-06T00:00:00.000+10:00,35.285,140,603
1946-04-07T00:00:00.000+10:00,31.881,140,603
1946-04-08T00:00:00.000+10:00,26.816,140,603
1946-04-09T00:00:00.000+10:00,21.408,140,603
1946-04-10T00:00:00.000+10:00,19.660,140,603
1946-04-11T00:00:00.000+10:00,18.238,140,603
1946-04-12T00:00:00.000+10:00,16.797,140,603
1946-04-13T00:00:00.000+10:00,16.213,140,603
1946-04-14T00:00:00.000+10:00,48.870,140,603
1946-04-15T00:00:00.000+10:00,187.684,140,603
1946-04-16T00:00:00.000+10:00,279.278,140,603
1946-04-17T00:00:00.000+10:00,289.906,140,603
1946-04-18T00:00:00.000+10:00,841.716,140,603
1946-04-19T00:00:00.000+10:00,2128.744,140,603
1946-04-20T00:00:00.000+10:00,754.956,140,603
1946-04-21T00:00:00.000+10:00,330.287,140,603
1946-04-22T00:00:00.000+10:00,216.444,140,603
1946-04-23T00:00:00.000+10:00,181.040,140,603
1946-04-24T00:00:00.000+10:00,172.428,140,603
1946-04-25T00:00:00.000+10:00,149.988,140,603
1946-04-26T00:00:00.000+10:00,141.085,140,603
1946-04-27T00:00:00.000+10:00,111.087,140,603
1946-04-28T00:00:00.000+10:00,86.746,140,603
1946-04-29T00:00:00.000+10:00,63.130,140,603
1946-04-30T00:00:00.000+10:00,42.833,140,603
1946-05-01T00:00:00.000+10:00,36.396,140,603
1946-05-02T00:00:00.000+10:00,35.285,140,603
1946-05-03T00:00:00.000+10:00,32.826,140,603
1946-05-04T00:00:00.000+10:00,30.982,140,603
1946-05-05T00:00:00.000+10:00,24.597,140,603
1946-05-06T00:00:00.000+10:00,22.766,140,603
1946-05-07T00:00:00.000+10:00,22.367,140,603
1946-05-08T00:00:00.000+10:00,21.049,140,603
1946-05-09T00:00:00.000+10:00,19.938,140,603
1946-05-10T00:00:00.000+10:00,19.564,140,603
1946-05-11T00:00:00.000+10:00,18.521,140,603
1946-05-12T00:00:00.000+10:00,18.421,140,603
1946-05-13T00:00:00.000+10:00,18.421,140,603
1946-05-14T00:00:00.000+10:00,18.138,140,603
1946-05-15T00:00:00.000+10:00,17.074,140,603
1946-05-16T00:00:00.000+10:00,16.972,140,603
1946-05-17T00:00:00.000+10:00,16.972,140,603
1946-05-18T00:00:00.000+10:00,16.972,140,603
1946-05-19T00:00:00.000+10:00,16.972,140,603
1946-05-20T00:00:00.000+10:00,16.558,140,603
1946-05-21T00:00:00.000+10:00,14.999,140,603
1946-05-22T00:00:00.000+10:00,14.501,140,603
1946-05-23T00:00:00.000+10:00,13.187,140,603
1946-05-24T00:00:00.000+10:00,13.061,140,603
1946-05-25T00:00:00.000+10:00,12.863,140,603
1946-05-26T00:00:00.000+10:00,12.119,140,603
1946-05-27T00:00:00.000+10:00,12.048,140,603
1946-05-28T00:00:00.000+10:00,11.675,140,603
1946-05-29T00:00:00.000+10:00,10.105,140,603
1946-05-30T00:00:00.000+10:00,9.338,140,603
1946-05-31T00:00:00.000+10:00,9.277,140,603
1946-06-01T00:00:00.000+10:00,9.277,140,603
1946-06-02T00:00:00.000+10:00,9.277,140,603
1946-06-03T00:00:00.000+10:00,9.277,140,603
1946-06-04T00:00:00.000+10:00,9.277,140,603
1946-06-05T00:00:00.000+10:00,9.277,140,603
1946-06-06T00:00:00.000+10:00,9.277,140,603
1946-06-07T00:00:00.000+10:00,9.277,140,603
1946-06-08T00:00:00.000+10:00,9.277,140,603
1946-06-09T00:00:00.000+10:00,9.277,140,603
1946-06-10T00:00:00.000+10:00,9.277,140,603
1946-06-11T00:00:00.000+10:00,10.016,140,603
1946-06-12T00:00:00.000+10:00,12.795,140,603
1946-06-13T00:00:00.000+10:00,13.061,140,603
1946-06-14T00:00:00.000+10:00,14.654,140,603
1946-06-15T00:00:00.000+10:00,22.588,140,603
1946-06-16T00:00:00.000+10:00,30.471,140,603
1946-06-17T00:00:00.000+10:00,33.101,140,603
1946-06-18T00:00:00.000+10:00,40.359,140,603
1946-06-19T00:00:00.000+10:00,55.156,140,603
1946-06-20T00:00:00.000+10:00,108.179,140,603
1946-06-21T00:00:00.000+10:00,115.137,140,603
1946-06-22T00:00:00.000+10:00,122.211,140,603
1946-06-23T00:00:00.000+10:00,122.888,140,603
1946-06-24T00:00:00.000+10:00,122.888,140,603
1946-06-25T00:00:00.000+10:00,117.691,140,603
1946-06-26T00:00:00.000+10:00,98.149,140,603
1946-06-27T00:00:00.000+10:00,92.399,140,603
1946-06-28T00:00:00.000+10:00,77.816,140,603
1946-06-29T00:00:00.000+10:00,73.938,140,603
1946-06-30T00:00:00.000+10:00,64.606,140,603
1946-07-01T00:00:00.000+10:00,62.388,140,603
1946-07-02T00:00:00.000+10:00,57.405,140,603
1946-07-03T00:00:00.000+10:00,49.953,140,603
1946-07-04T00:00:00.000+10:00,23.183,140,603
1946-07-05T00:00:00.000+10:00,18.199,140,603
1946-07-06T00:00:00.000+10:00,15.799,140,603
1946-07-07T00:00:00.000+10:00,12.894,140,603
1946-07-08T00:00:00.000+10:00,11.101,140,603
1946-07-09T00:00:00.000+10:00,10.533,140,603
1946-07-10T00:00:00.000+10:00,10.002,140,603
1946-07-11T00:00:00.000+10:00,9.338,140,603
1946-07-12T00:00:00.000+10:00,9.136,140,603
1946-07-13T00:00:00.000+10:00,8.466,140,603
1946-07-14T00:00:00.000+10:00,7.890,140,603
1946-07-15T00:00:00.000+10:00,7.719,140,603
1946-07-16T00:00:00.000+10:00,7.048,140,603
1946-07-17T00:00:00.000+10:00,6.197,140,603
1946-07-18T00:00:00.000+10:00,6.027,140,603
1946-07-19T00:00:00.000+10:00,5.587,140,603
1946-07-20T00:00:00.000+10:00,5.133,140,603
1946-07-21T00:00:00.000+10:00,4.718,140,603
1946-07-22T00:00:00.000+10:00,4.422,140,603
1946-07-23T00:00:00.000+10:00,4.396,140,603
1946-07-24T00:00:00.000+10:00,4.396,140,603
1946-07-25T00:00:00.000+10:00,4.396,140,603
1946-07-26T00:00:00.000+10:00,4.361,140,603
1946-07-27T00:00:00.000+10:00,4.310,140,603
1946-07-28T00:00:00.000+10:00,4.447,140,603
1946-07-29T00:00:00.000+10:00,3.896,140,603
1946-07-30T00:00:00.000+10:00,3.721,140,603
1946-07-31T00:00:00.000+10:00,3.709,140,603
1946-08-01T00:00:00.000+10:00,3.709,140,603
1946-08-02T00:00:00.000+10:00,3.709,140,603
1946-08-03T00:00:00.000+10:00,3.709,140,603
1946-08-04T00:00:00.000+10:00,3.709,140,603
1946-08-05T00:00:00.000+10:00,3.709,140,603
1946-08-06T00:00:00.000+10:00,3.709,140,603
1946-08-07T00:00:00.000+10:00,3.709,140,603
1946-08-08T00:00:00.000+10:00,3.709,140,603
1946-08-09T00:00:00.000+10:00,3.709,140,603
1946-08-10T00:00:00.000+10:00,3.709,140,603
1946-08-11T00:00:00.000+10:00,3.709,140,603
1946-08-12T00:00:00.000+10:00,3.709,140,603
1946-08-13T00:00:00.000+10:00,3.709,140,603
1946-08-14T00:00:00.000+10:00,3.709,140,603
1946-08-15T00:00:00.000+10:00,3.709,140,603
1946-08-16T00:00:00.000+10:00,3.709,140,603
1946-08-17T00:00:00.000+10:00,3.709,140,603
1946-08-18T00:00:00.000+10:00,3.709,140,603
1946-08-19T00:00:00.000+10:00,3.709,140,603
1946-08-20T00:00:00.000+10:00,3.709,140,603
1946-08-21T00:00:00.000+10:00,3.709,140,603
1946-08-22T00:00:00.000+10:00,3.709,140,603
1946-08-23T00:00:00.000+10:00,3.709,140,603
1946-08-24T00:00:00.000+10:00,3.709,140,603
1946-08-25T00:00:00.000+10:00,3.709,140,603
1946-08-26T00:00:00.000+10:00,3.709,140,603
1946-08-27T00:00:00.000+10:00,3.709,140,603
1946-08-28T00:00:00.000+10:00,3.709,140,603
1946-08-29T00:00:00.000+10:00,3.709,140,603
1946-08-30T00:00:00.000+10:00,3.709,140,603
1946-08-31T00:00:00.000+10:00,3.709,140,603
1946-09-01T00:00:00.000+10:00,3.709,140,603
1946-09-02T00:00:00.000+10:00,3.709,140,603
1946-09-03T00:00:00.000+10:00,3.709,140,603
1946-09-04T00:00:00.000+10:00,3.709,140,603
1946-09-05T00:00:00.000+10:00,3.709,140,603
1946-09-06T00:00:00.000+10:00,3.709,140,603
1946-09-07T00:00:00.000+10:00,3.709,140,603
1946-09-08T00:00:00.000+10:00,3.709,140,603
1946-09-09T00:00:00.000+10:00,3.709,140,603
1946-09-10T00:00:00.000+10:00,3.709,140,603
1946-09-11T00:00:00.000+10:00,3.709,140,603
1946-09-12T00:00:00.000+10:00,3.709,140,603
1946-09-13T00:00:00.000+10:00,3.709,140,603
1946-09-14T00:00:00.000+10:00,3.709,140,603
1946-09-15T00:00:00.000+10:00,3.709,140,603
1946-09-16T00:00:00.000+10:00,3.709,140,603
1946-09-17T00:00:00.000+10:00,3.709,140,603
1946-09-18T00:00:00.000+10:00,3.914,140,603
1946-09-19T00:00:00.000+10:00,5.055,140,603
1946-09-20T00:00:00.000+10:00,6.522,140,603
1946-09-21T00:00:00.000+10:00,6.655,140,603
1946-09-22T00:00:00.000+10:00,6.551,140,603
1946-09-23T00:00:00.000+10:00,6.158,140,603
1946-09-24T00:00:00.000+10:00,6.120,140,603
1946-09-25T00:00:00.000+10:00,6.027,140,603
1946-09-26T00:00:00.000+10:00,5.587,140,603
1946-09-27T00:00:00.000+10:00,5.133,140,603
1946-09-28T00:00:00.000+10:00,4.718,140,603
1946-09-29T00:00:00.000+10:00,4.353,140,603
1946-09-30T00:00:00.000+10:00,4.005,140,603
1946-10-01T00:00:00.000+10:00,3.733,140,603
1946-10-02T00:00:00.000+10:00,3.709,140,603
1946-10-03T00:00:00.000+10:00,3.709,140,603
1946-10-04T00:00:00.000+10:00,3.643,140,603
1946-10-05T00:00:00.000+10:00,3.334,140,603
1946-10-06T00:00:00.000+10:00,3.015,140,603
1946-10-07T00:00:00.000+10:00,2.713,140,603
1946-10-08T00:00:00.000+10:00,2.431,140,603
1946-10-09T00:00:00.000+10:00,2.222,140,603
1946-10-10T00:00:00.000+10:00,2.161,140,603
1946-10-11T00:00:00.000+10:00,1.999,140,603
1946-10-12T00:00:00.000+10:00,1.939,140,603
1946-10-13T00:00:00.000+10:00,1.770,140,603
1946-10-14T00:00:00.000+10:00,1.710,140,603
1946-10-15T00:00:00.000+10:00,1.545,140,603
1946-10-16T00:00:00.000+10:00,1.492,140,603
1946-10-17T00:00:00.000+10:00,1.352,140,603
1946-10-18T00:00:00.000+10:00,1.298,140,603
1946-10-19T00:00:00.000+10:00,1.146,140,603
1946-10-20T00:00:00.000+10:00,1.098,140,603
1946-10-21T00:00:00.000+10:00,0.976,140,603
1946-10-22T00:00:00.000+10:00,0.964,140,603
1946-10-23T00:00:00.000+10:00,0.936,140,603
