system:index,precipitation
19980101000000,0.14075649489207537
19980201000000,0.15577226959176085
19980301000000,0.03262109782269926
19980401000000,0.14203078198498736
19980501000000,0.1860850918024335
19980601000000,0.14553913127011206
19980701000000,0.1495732319280647
19980801000000,0.1870702776952735
19980901000000,0.17639183974114364
19981001000000,0.10451981694400266
19981101000000,0.2031043359988066
19981201000000,0.07799155618843734
19990101000000,0.19265882250456123
19990201000000,0.17286181896019417
19990301000000,0.14914894976572576
19990401000000,0.22612183479378528
19990501000000,0.04857590696653455
19990601000000,0.15818689047918025
19990701000000,0.21903280940866215
19990801000000,0.08226330591692885
19990901000000,0.1095247618380636
19991001000000,0.1779190979134664
19991101000000,0.16080770090117893
19991201000000,0.13900076467029512
20000101000000,0.12766305110301843
20000201000000,0.045811329447398234
20000301000000,0.3306236223165738
20000401000000,0.12296333824769119
20000501000000,0.0534733790740876
20000601000000,0.04991283918889093
20000701000000,0.08021054996845446
20000801000000,0.07965719690377815
20000901000000,0.027914070254060397
20001001000000,0.11616719768283822
20001101000000,0.28742778374426947
20001201000000,0.09715399831813488
20010101000000,0.16029964838094438
20010201000000,0.2042759399228978
20010301000000,0.4596214086868584
20010401000000,0.06437284038667454
20010501000000,0.23192050568839367
20010601000000,0.015595349945073736
20010701000000,0.08382718073796941
20010801000000,0.06031281788674297
20010901000000,0.046144266728102026
20011001000000,0.05930488447193204
20011101000000,0.1826719046774439
20011201000000,0.10137034064022526
20020101000000,0.08903261131764646
20020201000000,0.24584217325028165
20020301000000,0.14288445872116393
20020401000000,0.05486299404795691
20020501000000,0.05709972709312036
20020601000000,0.062415375367014976
20020701000000,0.01322507932037456
20020801000000,0.06618780645104562
20020901000000,0.052953831762808996
20021001000000,0.02135080417666706
20021101000000,0.08805561224287636
20021201000000,0.19835611081223975
20030101000000,0.04369683077416795
20030201000000,0.2560698204762273
20030301000000,0.12088577360935338
20030401000000,0.1426173139805666
20030501000000,0.1881270773683806
20030601000000,0.06480909543689067
20030701000000,0.0437033501971525
20030801000000,0.07224230496018265
20030901000000,0.015116747954703424
20031001000000,0.12748380181850594
20031101000000,0.13672809997574684
20031201000000,0.14216620585282091
20040101000000,0.25077182873629755
20040201000000,0.2173829906855624
20040301000000,0.19409870848239896
20040401000000,0.042277281397041414
20040501000000,0.02394167131598402
20040601000000,0.02814791335523215
20040701000000,0.08318576801173065
20040801000000,0.0726455224499233
20040901000000,0.10385356030688127
20041001000000,0.2638916719181745
20041101000000,0.10393287163521135
20041201000000,0.17425787729241232
20050101000000,0.1900025135673656
20050201000000,0.14505227634486995
20050301000000,0.14978334485425324
20050401000000,0.04708326138264539
20050501000000,0.1202710718865553
20050601000000,0.21050517563067847
20050701000000,0.04591616983774099
20050801000000,0.02391135343717736
20050901000000,0.11373664486635528
20051001000000,0.15320544715702045
20051101000000,0.18394928901683646
20051201000000,0.05606281982626498
20060101000000,0.19158297467765947
20060201000000,0.1381905083209312
20060301000000,0.08303178233999228
20060401000000,0.060991381482259806
20060501000000,0.01465052733314592
20060601000000,0.08386941171279025
20060701000000,0.10162005970313061
20060801000000,0.11258514457189915
20060901000000,0.14303129609211487
20061001000000,0.04856458687195323
20061101000000,0.16335347128904787
20061201000000,0.10804007464448391
20070101000000,0.0581076761442815
20070201000000,0.20429268513430582
20070301000000,0.14962680803602335
20070401000000,0.09585508869456938
20070501000000,0.05288213848635741
20070601000000,0.24238385028259615
20070701000000,0.03832863646042353
20070801000000,0.20939294211074574
20070901000000,0.05728161543839506
20071001000000,0.08553026605235632
20071101000000,0.25965748970951347
20071201000000,0.21944397969931062
20080101000000,0.20897750982812627
20080201000000,0.29672796627081943
20080301000000,0.04567676817825202
20080401000000,0.2863696173095705
20080501000000,0.03294182407580928
20080601000000,0.17085503089770382
20080701000000,0.06570460140220234
20080801000000,0.06513322882302476
20080901000000,0.16835566850584804
20081001000000,0.11214362425737393
20081101000000,0.19651161646705834
20081201000000,0.1496670808178081
20090101000000,0.0574030875300993
20090201000000,0.4242985867303091
20090301000000,0.17405045532383184
20090401000000,0.19348996881396363
20090501000000,0.2245383847343812
20090601000000,0.13872312488586336
20090701000000,0.06478757883923121
20090801000000,0.020352179210151127
20090901000000,0.0515615594596439
20091001000000,0.14282735719936876
20091101000000,0.14460515846575817
20091201000000,0.22554583745242784
20100101000000,0.17143713580156747
20100201000000,0.1712098901308652
20100301000000,0.14700079780176387
20100401000000,0.045040008289662994
20100501000000,0.10022815032249448
20100601000000,0.13096358293657093
20100701000000,0.14371143558990085
20100801000000,0.09426453918758904
20100901000000,0.061410138175566106
20101001000000,0.19161396471780587
20101101000000,0.23330760881226978
20101201000000,0.17628353242424438
20110101000000,0.14273894982919583
20110201000000,0.1255220381769412
20110301000000,0.16468005817573386
20110401000000,0.1515982076242046
20110501000000,0.13636649259538666
20110601000000,0.33462838451274557
20110701000000,0.08732010483767097
20110801000000,0.1208361644478662
20110901000000,0.1256418248512614
20111001000000,0.11039127246115206
20111101000000,0.2691014953044851
20111201000000,0.14140387459148807
20120101000000,0.2749532013832482
20120201000000,0.2691429437031816
20120301000000,0.13061804876750321
20120401000000,0.11961154267679484
20120501000000,0.02705187839577694
20120601000000,0.1457217774727271
20120701000000,0.09609074048217746
20120801000000,0.05026894525345962
20120901000000,0.029492754686901934
20121001000000,0.02242637359066755
20121101000000,0.08403992657080957
20121201000000,0.13915359301608965
20130101000000,0.2895040871097812
20130201000000,0.4264601227790654
20130301000000,0.2071866576088025
20130401000000,0.07729066901616953
20130501000000,0.09049024223561757
20130601000000,0.1515663716196869
20130701000000,0.03174607036446714
20130801000000,0.014272645162651584
20130901000000,0.03320554983162624
20131001000000,0.04107278193639373
20131101000000,0.24745058160088781
20131201000000,0.047584545147049184
20140101000000,0.032298659395293944
20140201000000,0.16633345748566034
20140301000000,0.15420472814001765
20140401000000,0.09408565433459298
20140501000000,0.03767448309000235
20140601000000,0.0554977011038624
20140701000000,0.03564413787289864
20140801000000,0.19931884962853852
20140901000000,0.06297939780442112
20141001000000,0.03996598256741061
20141101000000,0.06861692872660918
20141201000000,0.27801312749708157
20150101000000,0.22656459692180725
20150201000000,0.1430573774377481
20150301000000,0.13714649785752545
20150401000000,0.20824534727271246
20150501000000,0.1858692087657531
20150601000000,0.06066941719403855
20150701000000,0.04566908261534865
20150801000000,0.06072223515400945
20150901000000,0.09695338830592984
20151001000000,0.08307214659237692
20151101000000,0.16540608696074477
20151201000000,0.18612942513392017
20160101000000,0.26991482299845104
20160201000000,0.07775896075468208
20160301000000,0.04908423950406364
20160401000000,0.07175306782398316
20160501000000,0.025252875519729254
20160601000000,0.25640757234390865
20160701000000,0.06383592760739175
20160801000000,0.17642236820875606
20160901000000,0.10982871869463223
20161001000000,0.10874797642395014
20161101000000,0.09456225461282704
20161201000000,0.10761661124197283
20170101000000,0.170617882954535
20170201000000,0.1366759195186797
20170301000000,0.4961579790232452
20170401000000,0.08688797508844451
20170501000000,0.07525791731529069
20170601000000,0.15588236586933235
20170701000000,0.026172077960689516
20170801000000,0.030105024822935447
